Hotel_ID,Review Date,Location,Hotel/Restaurant name,Review
rn555109013,"Reviewed January 21, 2018 ", Kata Beach,Two Chefs Kata Beach,"We went here twice during our vacation. The first time we ordered the surf'n'turf, which tasted great. The second time was Wednesday, on which they had surf'n'turf night and so we ordered that; also highly recommendable. Their drinks are great, so definitely get one if...More"
rn554705780,"Reviewed January 18, 2018 ", Kata Beach,Two Chefs Kata Beach,Very nice staff. Food is excellent and affordable price. Very good live music in the evenings! I would go back many times if I just had time.
rn554078232,"Reviewed January 15, 2018 ", Kata Beach,Two Chefs Kata Beach,"This restaurant is a bit on the pricey side compared to other restaurants in Kata BUT it is so worth dining here at least once!
Service is very good, attentive and efficient.
Our steaks were delicious, a real treat!"
rn553882452,"Reviewed January 14, 2018 ", Kata Beach,Two Chefs Kata Beach,"I had some red curry with a whole lobster, I really liked it and paid around 1700 baht.
My girlfriend had a shrimps plate and she said it was okey, but nothing special.
At a second visit in a two chefs on the other side...More"
rn553410040,"Reviewed January 12, 2018 ", Kata Beach,Two Chefs Kata Beach,This place is very popular and main selling points are a varied menu to suit those looking for Thai food and western food( ideal for a larger party or family who want different things) after dining on some Thai food for a few days we...More
rn553288389,"Reviewed January 11, 2018 ", Kata Beach,Two Chefs Kata Beach,Love the food in two chef. Good service mind. Nice music and also must highlight is they do have very good singer. Love it. Price is resontable.
rn553071234,"Reviewed January 10, 2018 ", Kata Beach,Two Chefs Kata Beach,Received a recommendation from a friend about this place and we tried it out. The steaks were high quality and not the cheap stuff you can usually receive. We ended up coming here on several times due to the amazing food and service. Recommend if...More
rn553033785,"Reviewed January 10, 2018 ", Kata Beach,Two Chefs Kata Beach,Great experience starts with the most professional and attentive waitstaff in Kata. The cocktails are awesome - you have to do it! The food is fantastic and the live music is entertaining and great fun. We had numerous visits and each time was consistently amazing.
rn552464536,"Reviewed January 8, 2018 ", Kata Beach,Two Chefs Kata Beach,2 Chefs was one of my favourite restaurants. The pricing looks steep until you see the quality and portions. On one particular night the burgers cost 30 bahtmore than normal but they included a 1 litre pitcher of Chang beer. There is also live music....More
rn552391542,"Reviewed January 7, 2018 ", Kata Beach,Two Chefs Kata Beach,"We visited Two Chefs a couple of times during our stay in Kata and were impressed on both occasions. The restaurant is very clean and well presented with a good vibe and live music on some nights. Service is good, there is a good range...More"
rn552351658,"Reviewed January 7, 2018 ", Kata Beach,Two Chefs Kata Beach,My wife had the nachos and they were terrible.I had the ribeye steak.The steak had not been seasoned at all and my potatoes were completely under done.More
rn552264056,"Reviewed January 7, 2018 ", Kata Beach,Two Chefs Kata Beach,"Absolutely amazing all you eat roast dinner, 3 meats cooked beautifully. Enjoyed every mouthful. Great value too"
rn550542929,"Reviewed December 31, 2017 ", Kata Beach,Two Chefs Kata Beach,"The place is nice and well curated with live music.
Unfortunately my pad Thai vegetarian option, came with chicken inside and only by luck I could spot it before eating it.
I called the waitress and they change it.
Compare to other places,the food was...More"
rn550502970,"Reviewed December 31, 2017 ", Kata Beach,Two Chefs Kata Beach,We visited this restaurant twice it was that good. Lots of food choice & good vegetarian options for me. I particularly enjoyed the vegetarian enchiladas. It has a great vibe and was very popular. Nice cocktails <f0><U+009F><U+0098><U+008B>
rn550499928,"Reviewed December 31, 2017 ", Kata Beach,Two Chefs Kata Beach,"We stopped in for drinks and to listen to a solo musician. The drinks were better than many we've had in town, the servers were friendly, and we were impressed by the talent of the singer they booked. Nice place!"
rn549891601,"Reviewed December 28, 2017 ", Kata Beach,Two Chefs Kata Beach,"Amazing food, we've been back three times, so far. The cocktails are excellent, the staff are attentive and super polite. It's great value for money, the singers that are there offer great entertainment. The atmosphere is awesome! Visit this restaurant, you will not be disappointed!"
rn549868958,"Reviewed December 28, 2017 ", Kata Beach,Two Chefs Kata Beach,We ate at Two chefs on two occasions. Our first experience was on the hill between Karon and Kata beach. I had spaghetti Bolognese which was one of the best ones I've had. The second visit was at the Kata restaurant whereby we ordered Thai...More
rn549499994,"Reviewed December 27, 2017 ", Kata Beach,Two Chefs Kata Beach,Excellent service fast and efficient. Food was excellent couldn't get past first plate. Busy but you can understand why. Very popular with the Swedes.
rn549236485,"Reviewed December 25, 2017 ", Kata Beach,Two Chefs Kata Beach,"Good food but really a bad location with lots of noise .
We thought it was a bit expensive for a noisy road side place .
We would go back for the food but not the locationMore"
rn549130864,"Reviewed December 25, 2017 ", Kata Beach,Two Chefs Kata Beach,"This restaurant has very friendly service and the food is also good. Live music at nights. Thai cuisine and also western cuisine (steaks, hamburgers etc). Good and popular place with two floors.
//Mats Samaras, Stockholm, Sweden"
rn548579021,"Reviewed December 22, 2017 ", Kata Beach,Two Chefs Kata Beach,This restaurant was just round the corner from our hotel. The first time we went there the food and entertainment were amazing. and the 2nd and 3rd did not disappoint. The owner recognised us and treated us very well. The food is fresh and tasty....More
rn548026709,"Reviewed December 19, 2017 ", Kata Beach,Two Chefs Kata Beach,Very westernised and a comprehensive menu from Italian to Mexican to Thai. Live music adds to the ambience and makes for a relaxing evening meal.More
rn547663996,"Reviewed December 17, 2017 ", Kata Beach,Two Chefs Kata Beach,"We wanted to eat something different after two weeks travelling in Thailand. Thai food is good, but eating a hamburguer was a pretty good. The menu has many choices. It is not so economic as other restaurants in Thailand. It is an excelent restaurant."
rn547384435,"Reviewed December 15, 2017 ", Kata Beach,Two Chefs Kata Beach,"The all you can eat steak, chicken and prawns was terrific ! Really nice atmosphere and easy to access on Kata Beach."
rn547166445,"Reviewed December 14, 2017 ", Kata Beach,Two Chefs Kata Beach,"Visited this place for lunch. Service staff were friendly and enthusiastic and they even had a little play corner for our 1 year old. However food was average. Had the lobster soup, pad thai, lobster worth pineapple rice. None of these were fantastic and the...More"
rn547102704,"Reviewed December 13, 2017 ", Kata Beach,Two Chefs Kata Beach,"The breakfast was delicious.
The rooms were comfortable and cleanly designed.
The staff were all incredibly helpful and friendly.
And the location is excelent, as it is situated near all of the sights me were interested.
Would stay again!
Thanks. I had an amazing time...More"
rn546565384,"Reviewed December 11, 2017 ", Kata Beach,Two Chefs Kata Beach,We had been to the other two branches and had been well looked after with great food and courteous staff. Our third visit to this branch we asked for a larger table as we order lots of Thais food and side plates. We asked for...More
rn546539920,"Reviewed December 10, 2017 ", Kata Beach,Two Chefs Kata Beach,"I had a group of seven in town for a sailing regatta.
Two Chefs was so good we ate there 3 times. Everything was excellent.
Try the chicken fajhita or grab a steak that will be cooked perfectly.
Absolutely definitelyrecommend."
rn546312675,"Reviewed December 9, 2017 ", Kata Beach,Two Chefs Kata Beach,"We went here only for dessert as we had lunch someplace else.
We liked the Banana Flambé a lot!
Service was fast and the restaurant had nice decor"
rn546301010,"Reviewed December 9, 2017 ", Kata Beach,Two Chefs Kata Beach,"My wife and I had the Friday special all you can eat pork ribs and chichen with Potato fries and salad for 399TBH. $16AU, The food was very good especialy the pork ribs melting in your mouth, i coulded have a second serve it was...More"
rn546292285,"Reviewed December 9, 2017 ", Kata Beach,Two Chefs Kata Beach,"Wow, love the food here. Both times I visited I had the same dish (Chateaubriand Steak with mashed potato and veg) and both times it was Amazing. Especially the red wine sauce that it comes with! Would happily go back and have the same thing...More"
rn545739734,"Reviewed December 7, 2017 ", Kata Beach,Two Chefs Kata Beach,Only a two minute walk from Chanalai Garden Resort. What a gem. Food was topnotch as was the service. The nightly specials are great. The two chefs definitely go the extra mile. We ate there 4 out of 8 nights at Kata Beach.
